invoice_id,client_id,start_date,subtotal,tax,total,shipment_type
INV-RMYR5XK,C64279,2024-12-10,3108.15,248.65,3356.8,2DAY
INV-RN879E3,C98672,2024-03-23,19837.32,1983.73,21821.05,FREIGHT
INV-RNFDM78,C10456,2024-12-07,2440.97,195.28,2636.25,GROUND
INV-RNKGOWA,C60889,2024-09-25,9885.33,0.0,9885.33,2DAY
INV-RNMEZTG,C51553,2025-04-21,1925.36,154.03,2079.39,GROUND
INV-RNN3FF4,C51553,2024-10-02,1416.61,113.33,1529.94,GROUND
INV-RNT7A1F,C20405,2024-03-28,2885.79,288.58,3174.37,GROUND
INV-RNVGFY2,C78191,2025-09-04,15212.38,1216.99,16429.37,EXPRESS
INV-RNZFS6T,C22659,2025-09-30,3202.24,160.11,3362.35,GROUND
INV-RO8LPLZ,C28306,2025-05-30,18998.97,1899.9,20898.87,FREIGHT
INV-RODD0D9,C91097,2024-07-14,2726.41,272.64,2999.05,GROUND
INV-ROE29SV,C29210,2024-01-29,12628.26,1010.26,13638.52,EXPRESS
INV-ROFIG7Z,C15978,2024-09-17,11229.36,1122.94,12352.3,EXPRESS
INV-ROIPD1Y,C91097,2024-04-16,18295.57,0.0,18295.57,EXPRESS
INV-RONBD11,C98672,2024-08-26,4062.37,0.0,4062.37,GROUND
INV-ROOH1BL,C08929,2024-07-04,6849.82,684.98,7534.8,EXPRESS
INV-ROSJK1Q,C15978,2024-10-25,4911.07,245.55,5156.62,GROUND
INV-ROZRR4U,C63250,2025-10-08,4380.96,219.05,4600.01,GROUND
INV-RP6Q07O,C03366,2024-04-24,3049.43,304.94,3354.37,GROUND
INV-RPA1EB9,C51553,2024-02-07,1586.34,79.32,1665.66,GROUND
INV-RPC5ZT2,C99892,2024-01-31,4614.68,230.73,4845.41,GROUND
INV-RPJN8KC,C64279,2025-05-09,3986.23,0.0,3986.23,GROUND
INV-RPJOKN6,C98672,2024-11-24,2566.27,205.3,2771.57,GROUND
INV-RPOHUWP,C43677,2024-08-13,15380.15,1538.02,16918.17,FREIGHT
INV-RPU19WE,C22659,2025-07-23,2828.36,226.27,3054.63,GROUND
INV-RPXJ41T,C43677,2024-11-17,1611.11,161.11,1772.22,GROUND
INV-RPYBF0C,C73720,2025-12-09,1292.41,129.24,1421.65,GROUND
INV-RQ38WYT,C14175,2024-04-05,1115.6,0.0,1115.6,GROUND
INV-RQ4HU5J,C98672,2025-09-19,4904.18,245.21,5149.39,GROUND
INV-RQ66I3E,C29210,2025-10-22,4793.04,383.44,5176.48,2DAY
INV-RQ6E8W3,C63096,2025-03-27,29543.15,0.0,29543.15,FREIGHT
INV-RQ6FPWO,C15499,2024-08-25,13302.09,665.1,13967.19,EXPRESS
INV-RQ959EB,C91097,2024-09-09,3175.53,0.0,3175.53,GROUND
INV-RR0PEJB,C77577,2025-05-30,2868.07,286.81,3154.88,GROUND
INV-RR735AK,C47375,2025-03-31,1219.39,60.97,1280.36,GROUND
INV-RR7H3BY,C77577,2024-10-27,10275.83,822.07,11097.9,EXPRESS
INV-RR7OQ9A,C21531,2025-01-13,1517.88,0.0,1517.88,GROUND
INV-RRHXKJW,C17172,2024-10-22,1987.22,0.0,1987.22,GROUND
INV-RRNCLGU,C35443,2024-03-01,1818.1,181.81,1999.91,GROUND
INV-RROH2KR,C47375,2025-11-29,8068.5,645.48,8713.98,2DAY
INV-RRSMDE1,C21531,2025-08-30,38716.36,3097.31,41813.67,FREIGHT
INV-RRUQJWW,C47375,2024-09-24,2545.0,203.6,2748.6,GROUND
INV-RRZ8ER9,C97785,2024-10-21,1054.45,105.45,1159.9,GROUND
INV-RS4UYLT,C14637,2024-03-22,1040.42,52.02,1092.44,GROUND
INV-RS4W4K4,C94736,2025-05-05,3442.22,172.11,3614.33,GROUND
INV-RS84NMT,C17172,2025-08-03,8246.63,412.33,8658.96,2DAY
INV-RSGX0ZJ,C92842,2024-12-28,7759.89,387.99,8147.88,2DAY
INV-RSM0Y9Q,C98672,2024-02-05,9747.24,0.0,9747.24,2DAY
INV-RSMTB4G,C80551,2024-06-15,4282.9,214.14,4497.04,GROUND
INV-RSTQHF4,C83948,2025-04-25,5606.68,560.67,6167.35,EXPRESS
INV-RSXQYHH,C24911,2025-08-30,3769.06,188.45,3957.51,GROUND
INV-RSZK3FM,C84879,2024-02-12,7506.15,750.62,8256.77,2DAY
INV-RSZR1P5,C11386,2024-09-07,13387.18,0.0,13387.18,EXPRESS
INV-RT174TA,C64279,2024-01-23,1318.21,65.91,1384.12,GROUND
INV-RT3PDMF,C80551,2024-09-20,3344.91,267.59,3612.5,GROUND
INV-RTKWQID,C82971,2024-02-28,23541.83,2354.18,25896.01,FREIGHT
INV-RTP7BHB,C93089,2025-03-05,43561.89,3484.95,47046.84,FREIGHT
INV-RTRWLOU,C09581,2024-05-18,3052.49,0.0,3052.49,GROUND
INV-RTSRP8R,C94736,2025-11-06,15378.54,768.93,16147.47,EXPRESS
INV-RTTUH6Q,C77577,2025-03-24,3747.16,299.77,4046.93,GROUND
INV-RTUK1JQ,C14175,2025-07-12,6485.9,0.0,6485.9,EXPRESS
INV-RTVFAFE,C87356,2025-05-18,3052.18,0.0,3052.18,GROUND
INV-RTY0BS2,C99808,2025-03-10,15820.45,791.02,16611.47,EXPRESS
INV-RU3CA2F,C98672,2025-08-15,9266.17,741.29,10007.46,2DAY
INV-RU6BXMC,C57382,2025-11-26,3025.28,0.0,3025.28,2DAY
INV-RU7G3QS,C02145,2025-07-29,4202.5,336.2,4538.7,GROUND
INV-RU87O88,C11386,2025-03-15,14575.04,1457.5,16032.54,EXPRESS
INV-RU8MPJG,C21531,2024-06-09,2050.84,164.07,2214.91,GROUND
INV-RUJ7CO2,C98399,2025-03-28,3746.04,187.3,3933.34,GROUND
INV-RUM099H,C91097,2025-11-03,23734.79,1186.74,24921.53,FREIGHT
INV-RUPDKY5,C49018,2025-07-13,21595.87,2159.59,23755.46,FREIGHT
INV-RURT8DC,C14637,2024-07-26,15498.4,774.92,16273.32,EXPRESS
INV-RUUV3H5,C94736,2024-07-14,21809.11,1744.73,23553.84,FREIGHT
INV-RUV3FEG,C22659,2024-03-02,2636.89,131.84,2768.73,GROUND
INV-RUW5TJT,C77577,2024-05-23,4803.38,0.0,4803.38,2DAY
INV-RUZFNFB,C15499,2024-03-04,42264.49,4226.45,46490.94,FREIGHT
INV-RVDGXWC,C22659,2024-05-13,3675.43,367.54,4042.97,GROUND
INV-RVDMGT0,C98399,2025-12-04,4326.18,0.0,4326.18,GROUND
INV-RVHJMPE,C24911,2024-06-04,8221.43,411.07,8632.5,EXPRESS
INV-RVI35Y6,C73720,2025-07-24,4559.97,0.0,4559.97,GROUND
INV-RVLXP10,C81739,2024-03-30,9341.99,467.1,9809.09,EXPRESS
INV-RVPPF14,C92842,2024-12-01,3969.2,198.46,4167.66,GROUND
INV-RVS8KMV,C83350,2024-12-24,2669.7,133.48,2803.18,GROUND
INV-RVUG3XM,C78191,2025-08-23,6550.0,524.0,7074.0,2DAY
INV-RVW8MNJ,C02145,2024-09-05,5253.39,262.67,5516.06,2DAY
INV-RVXD854,C63096,2024-04-06,7193.08,359.65,7552.73,2DAY
INV-RW52RD6,C15499,2025-07-20,11109.72,0.0,11109.72,EXPRESS
INV-RW6HEQT,C09581,2025-07-30,4262.56,0.0,4262.56,GROUND
INV-RW7F7C2,C29210,2024-01-13,28352.21,0.0,28352.21,FREIGHT
INV-RW7KCH1,C63250,2024-05-30,1039.43,0.0,1039.43,GROUND
INV-RWABSRA,C14175,2025-08-10,15249.81,762.49,16012.3,EXPRESS
INV-RWAQRQJ,C24911,2024-11-18,6037.04,603.7,6640.74,EXPRESS
INV-RWG0OME,C77726,2025-10-18,4682.16,374.57,5056.73,GROUND
INV-RWPDJ1K,C22659,2025-09-04,1818.35,0.0,1818.35,GROUND
INV-RWU0DHW,C94736,2024-03-31,9984.42,0.0,9984.42,2DAY
INV-RWURXUZ,C21531,2024-11-19,8786.3,0.0,8786.3,EXPRESS
INV-RWVWKJA,C99892,2025-02-19,8300.42,830.04,9130.46,2DAY
INV-RWWIEEE,C35443,2025-10-10,2469.75,246.98,2716.73,GROUND
INV-RX4RQ45,C49018,2024-03-04,1413.0,0.0,1413.0,GROUND
INV-RX7PXO3,C20405,2024-03-05,1421.91,0.0,1421.91,GROUND
INV-RXBEY83,C08929,2024-08-01,2177.24,0.0,2177.24,GROUND
INV-RXCFZVY,C97125,2024-07-02,4175.0,334.0,4509.0,2DAY
INV-RXFT13Y,C17172,2025-04-09,36245.23,3624.52,39869.75,FREIGHT
INV-RXI2I7M,C72495,2025-07-21,13910.84,0.0,13910.84,EXPRESS
INV-RXKM5QS,C17754,2025-02-17,2379.81,0.0,2379.81,GROUND
INV-RXLSV8T,C77726,2024-08-10,2113.12,211.31,2324.43,GROUND
INV-RXMYQK3,C86029,2025-08-19,4880.21,244.01,5124.22,GROUND
INV-RXOZ023,C03366,2025-06-24,10971.62,0.0,10971.62,EXPRESS
INV-RXV2FEB,C22659,2025-06-26,4085.13,204.26,4289.39,2DAY
INV-RXVI2C3,C81739,2025-05-13,14249.94,0.0,14249.94,EXPRESS
INV-RXW9BQH,C10456,2024-06-18,7690.01,384.5,8074.51,2DAY
INV-RXWQSBD,C09581,2025-09-24,2941.99,147.1,3089.09,GROUND
INV-RXYXXVD,C81739,2025-03-27,11606.0,0.0,11606.0,EXPRESS
INV-RY7DOMC,C03366,2024-12-12,3009.55,150.48,3160.03,GROUND
INV-RY8RZHI,C91097,2024-03-24,9708.2,776.66,10484.86,2DAY
INV-RYEBD0I,C03366,2024-06-15,16482.94,1318.64,17801.58,EXPRESS
INV-RYJFFVI,C98672,2024-09-16,11561.22,578.06,12139.28,EXPRESS
INV-RYNPRU2,C99808,2025-09-12,4286.35,0.0,4286.35,2DAY
INV-RYT12CN,C97785,2025-09-23,15955.05,797.75,16752.8,EXPRESS
INV-RYT3XT8,C86029,2025-09-25,1292.07,0.0,1292.07,GROUND
INV-RYUX5L7,C60889,2024-05-24,13011.57,650.58,13662.15,EXPRESS
INV-RYYOQIR,C25055,2024-01-09,6055.08,605.51,6660.59,EXPRESS
INV-RYZU85Z,C77577,2024-01-22,3969.4,198.47,4167.87,GROUND
INV-RZ9LQDF,C63250,2025-01-17,1043.06,52.15,1095.21,GROUND
INV-RZLH1LP,C25055,2024-02-23,3615.93,361.59,3977.52,GROUND
INV-RZPDFF3,C63250,2024-06-26,7560.49,604.84,8165.33,2DAY
INV-RZRBYK8,C63250,2024-03-19,4763.33,381.07,5144.4,GROUND
INV-RZYMIBX,C92842,2025-06-28,49601.17,3968.09,53569.26,FREIGHT
INV-RZYWY8P,C03366,2025-11-27,1643.22,164.32,1807.54,GROUND
INV-S022F9I,C15978,2024-06-30,3672.52,183.63,3856.15,GROUND
INV-S08D6VQ,C28306,2025-07-12,23104.41,1848.35,24952.76,FREIGHT
INV-S0A7MN9,C93089,2025-06-18,2183.41,218.34,2401.75,GROUND
INV-S0HPKNN,C98399,2024-11-29,10070.12,805.61,10875.73,EXPRESS
INV-S11WL9J,C43677,2025-02-25,19734.57,986.73,20721.3,EXPRESS
INV-S1E8IXH,C82971,2024-06-04,1186.32,118.63,1304.95,GROUND
INV-S1G06OX,C94736,2025-09-27,11407.18,1140.72,12547.9,EXPRESS
INV-S1PHN81,C60889,2024-09-15,38879.12,3110.33,41989.45,FREIGHT
INV-S1QOTQG,C93089,2025-06-04,17549.62,0.0,17549.62,EXPRESS
INV-S20YHVN,C02145,2024-12-11,10456.4,522.82,10979.22,FREIGHT
INV-S22L9KC,C83948,2025-03-12,9966.28,498.31,10464.59,2DAY
INV-S24WGDK,C77726,2024-10-16,2816.29,225.3,3041.59,GROUND
INV-S293WAS,C98399,2024-01-13,5930.03,296.5,6226.53,2DAY
INV-S2A8Q23,C22659,2025-01-07,13120.9,1312.09,14432.99,EXPRESS
INV-S2KOX2T,C92842,2024-07-25,45809.53,2290.48,48100.01,FREIGHT
INV-S2N95UG,C49018,2024-10-17,1311.03,104.88,1415.91,GROUND
INV-S2OEZR2,C94929,2025-01-03,4195.5,335.64,4531.14,GROUND
INV-S2T4FDG,C78191,2024-03-30,18113.76,1449.1,19562.86,EXPRESS
INV-S2TZAR0,C64279,2024-12-20,9894.33,0.0,9894.33,EXPRESS
INV-S322V6W,C73720,2024-08-12,8865.82,443.29,9309.11,EXPRESS
INV-S354TV5,C10456,2025-09-04,3858.34,0.0,3858.34,GROUND
INV-S38U211,C33266,2024-09-27,19641.43,1964.14,21605.57,EXPRESS
INV-S3C94JJ,C47375,2024-11-27,2335.47,0.0,2335.47,GROUND
INV-S3J3N77,C15978,2024-11-16,19330.41,966.52,20296.93,EXPRESS
INV-S3L3O9Y,C24911,2025-02-12,4452.75,222.64,4675.39,GROUND
INV-S3VODC7,C43677,2024-05-17,4141.63,414.16,4555.79,GROUND
INV-S3Z7SYD,C14175,2025-01-31,4451.52,0.0,4451.52,GROUND
INV-S3ZYJST,C98399,2024-12-15,15702.03,0.0,15702.03,EXPRESS
INV-S43WV4V,C10456,2025-01-01,3161.01,0.0,3161.01,GROUND
INV-S462NNV,C92842,2024-06-21,10656.54,852.52,11509.06,EXPRESS
INV-S46RMKQ,C84879,2025-06-25,3743.69,374.37,4118.06,GROUND
INV-S47V0EN,C14637,2025-05-31,4659.52,232.98,4892.5,GROUND
INV-S4N1LQV,C09581,2024-12-23,35681.92,3568.19,39250.11,FREIGHT
INV-S4NFUE1,C86178,2024-12-21,6850.41,342.52,7192.93,EXPRESS
INV-S4P2E7V,C84879,2025-09-26,10947.07,547.35,11494.42,EXPRESS
INV-S4Z8EMY,C56067,2024-01-09,3692.15,295.37,3987.52,2DAY
INV-S4ZUJ52,C03366,2024-07-14,36947.91,3694.79,40642.7,FREIGHT
INV-S5FYDGJ,C14637,2024-01-08,7886.51,630.92,8517.43,2DAY
INV-S5H3N6G,C15499,2024-09-05,9077.44,726.2,9803.64,EXPRESS
INV-S5H4UD1,C84879,2024-02-12,2853.13,0.0,2853.13,GROUND
INV-S5IFCP1,C28306,2025-12-05,40873.89,0.0,40873.89,FREIGHT
INV-S5KH8NU,C82971,2025-10-04,13995.79,1119.66,15115.45,EXPRESS
INV-S5M1DD5,C14637,2024-01-09,1342.79,134.28,1477.07,GROUND
INV-S5NZMJX,C84879,2024-08-06,1279.02,127.9,1406.92,GROUND
INV-S5SSW9E,C87356,2024-05-29,21871.44,1093.57,22965.01,FREIGHT
INV-S610ZDO,C03366,2024-07-11,2462.78,123.14,2585.92,GROUND
INV-S635S7B,C16655,2024-06-06,5840.94,292.05,6132.99,2DAY
INV-S66QN2H,C99892,2025-03-08,1955.4,195.54,2150.94,GROUND
INV-S6D5BM9,C21531,2025-10-02,3851.04,192.55,4043.59,2DAY
INV-S6DRKOH,C64279,2025-01-26,17499.08,874.95,18374.03,EXPRESS
INV-S6GPMMU,C98399,2024-03-12,1742.03,87.1,1829.13,GROUND
INV-S6MJNB2,C91097,2025-06-08,4240.01,212.0,4452.01,GROUND
INV-S6N1IY5,C34523,2024-05-12,13884.66,1388.47,15273.13,EXPRESS
INV-S6QL2Q7,C02145,2025-07-24,1923.66,96.18,2019.84,GROUND
INV-S6R3M87,C87356,2025-08-17,1020.58,51.03,1071.61,GROUND
INV-S6TEDWD,C83948,2025-01-26,1081.72,0.0,1081.72,GROUND
INV-S7AWV8F,C47375,2024-06-30,2451.01,245.1,2696.11,GROUND
INV-S7CXZXW,C47375,2025-08-27,1953.84,195.38,2149.22,GROUND
INV-S7HQCE1,C94929,2024-08-01,4626.66,0.0,4626.66,2DAY
INV-S7IGIMW,C16180,2025-07-27,11909.5,0.0,11909.5,EXPRESS
INV-S7MGXHL,C14175,2025-12-04,4557.27,364.58,4921.85,GROUND
INV-S7NI337,C56067,2024-04-11,9356.23,748.5,10104.73,2DAY
INV-S7OXMEQ,C49018,2024-03-02,8310.32,0.0,8310.32,2DAY
INV-S7SGIE1,C49018,2024-02-26,3638.52,181.93,3820.45,GROUND
INV-S7T0EBX,C56067,2024-12-26,1523.53,152.35,1675.88,GROUND
INV-S8BGJ0J,C21531,2025-08-06,8317.36,415.87,8733.23,2DAY
INV-S8EVGXL,C51553,2024-04-24,2471.96,123.6,2595.56,GROUND
INV-S8FCIHH,C77577,2025-10-23,3354.9,268.39,3623.29,GROUND
INV-S8FNWSE,C83948,2024-12-26,4411.13,0.0,4411.13,GROUND
INV-S8J4FI4,C83948,2025-10-28,1118.09,0.0,1118.09,GROUND
INV-S8JMXTJ,C82971,2024-08-10,2639.15,131.96,2771.11,GROUND
INV-S8T0QKG,C25055,2024-01-26,2116.32,169.31,2285.63,GROUND
INV-S8WGJD0,C43677,2025-04-28,13875.36,693.77,14569.13,EXPRESS
INV-S93TV3N,C16180,2024-11-18,6931.28,0.0,6931.28,2DAY
INV-S9888C8,C94736,2024-07-22,5640.96,451.28,6092.24,2DAY
INV-S9G32E0,C97785,2024-07-15,2876.57,287.66,3164.23,GROUND
INV-S9TDE0H,C14175,2025-01-13,2463.64,123.18,2586.82,GROUND
INV-S9U5V4G,C43677,2025-11-21,4232.74,211.64,4444.38,GROUND
INV-S9UIAG2,C73720,2024-01-09,11074.03,885.92,11959.95,EXPRESS
INV-S9UQMIV,C17172,2025-03-08,2890.36,289.04,3179.4,GROUND
INV-S9W82NT,C83948,2025-08-23,2557.22,0.0,2557.22,GROUND
INV-S9XABBV,C84879,2024-01-22,1774.28,141.94,1916.22,GROUND
INV-S9XN4F3,C64279,2024-10-21,38587.72,0.0,38587.72,FREIGHT
INV-S9ZY7P8,C77726,2024-06-20,8644.64,864.46,9509.1,EXPRESS
INV-SA30VZF,C93089,2025-04-20,3270.86,261.67,3532.53,2DAY
INV-SA4S3C4,C02145,2025-03-08,6998.96,0.0,6998.96,2DAY
INV-SA6CQ6H,C94929,2024-01-01,3631.61,0.0,3631.61,2DAY
INV-SA8SNZM,C78191,2024-03-01,4483.36,0.0,4483.36,2DAY
INV-SAA91FC,C87356,2025-04-12,5820.15,582.01,6402.16,2DAY
INV-SB197LN,C72495,2025-11-16,5817.32,290.87,6108.19,EXPRESS
INV-SBFWNMF,C80551,2025-04-20,13812.09,690.6,14502.69,FREIGHT
INV-SBG1B5F,C99892,2025-11-25,2957.33,295.73,3253.06,GROUND
INV-SBQA2NM,C43677,2025-04-12,14405.14,1440.51,15845.65,EXPRESS
INV-SBRF070,C15499,2025-07-07,1275.29,0.0,1275.29,GROUND
INV-SBX1U3E,C78191,2025-02-25,4429.59,442.96,4872.55,GROUND
INV-SC0C7RU,C47375,2024-06-06,3657.68,182.88,3840.56,GROUND
INV-SC71RUK,C10456,2024-05-23,9916.0,991.6,10907.6,2DAY
INV-SC7DYE5,C81739,2024-12-28,9379.9,0.0,9379.9,EXPRESS
INV-SC9Q4UX,C08929,2024-03-14,4052.62,405.26,4457.88,2DAY
INV-SCG1W0Q,C57382,2025-10-31,15421.99,0.0,15421.99,EXPRESS
INV-SCS7BWZ,C64279,2025-11-19,3041.32,152.07,3193.39,GROUND
INV-SCSQFD6,C25055,2024-03-27,17877.37,1787.74,19665.11,FREIGHT
INV-SD1ZFAO,C35443,2025-11-24,1363.36,136.34,1499.7,GROUND
INV-SDBQW19,C20405,2025-02-13,10891.31,1089.13,11980.44,FREIGHT
INV-SDCDTTB,C86178,2024-07-23,1162.37,92.99,1255.36,GROUND
INV-SDFXYXA,C91097,2024-11-13,2400.36,240.04,2640.4,GROUND
INV-SDPLPLI,C34523,2024-04-23,8722.31,872.23,9594.54,2DAY
INV-SDPYQPQ,C92842,2024-04-12,4264.13,426.41,4690.54,GROUND
INV-SDQV6BQ,C57382,2024-09-19,1042.4,0.0,1042.4,GROUND
INV-SDREHHZ,C81739,2025-12-16,1423.82,113.91,1537.73,GROUND
INV-SE2AYMC,C87356,2024-09-01,2481.16,198.49,2679.65,GROUND
INV-SE3JGSZ,C17754,2025-03-17,4094.36,327.55,4421.91,GROUND
INV-SE4I3BI,C22659,2025-02-08,2534.45,0.0,2534.45,GROUND
INV-SECSR6J,C97125,2025-11-05,7450.34,0.0,7450.34,2DAY
INV-SEE5FA7,C16655,2024-03-26,16528.49,1652.85,18181.34,EXPRESS
INV-SEFL2Q8,C15499,2025-03-01,14660.76,733.04,15393.8,EXPRESS
INV-SEHVE52,C72495,2025-06-24,7775.9,388.8,8164.7,EXPRESS
INV-SEJZBH6,C47375,2024-04-07,44830.64,2241.53,47072.17,FREIGHT
INV-SEPJMLP,C97785,2024-08-14,30106.07,0.0,30106.07,FREIGHT
INV-SESLFMX,C35443,2024-11-14,7170.69,358.53,7529.22,EXPRESS
INV-SEY65WW,C97785,2024-08-03,1190.3,119.03,1309.33,GROUND
INV-SF6DW0U,C97785,2024-05-07,43938.56,4393.86,48332.42,FREIGHT
INV-SFAWKA3,C21531,2025-07-27,4167.85,208.39,4376.24,GROUND
INV-SFCMUBY,C14175,2024-10-13,13709.95,1096.8,14806.75,EXPRESS
INV-SFQ2Z80,C28306,2025-05-23,26644.28,2131.54,28775.82,FREIGHT
INV-SFVO9WE,C83350,2025-05-31,1894.45,151.56,2046.01,GROUND
INV-SFX0OA0,C64279,2025-03-28,1086.23,54.31,1140.54,GROUND
INV-SG1HTU9,C70464,2025-06-01,8126.28,0.0,8126.28,2DAY
INV-SG305WW,C78191,2025-06-19,1267.09,0.0,1267.09,GROUND
INV-SGFBDM4,C83948,2024-12-23,2727.39,136.37,2863.76,GROUND
INV-SGFHDV4,C73720,2025-08-25,14189.69,1418.97,15608.66,EXPRESS
INV-SGFXEEC,C57382,2025-10-31,3070.27,307.03,3377.3,GROUND
INV-SGH3SEJ,C84879,2024-10-15,1045.58,52.28,1097.86,GROUND
INV-SGMUL3F,C91097,2025-10-06,3093.08,154.65,3247.73,GROUND
INV-SGN4FEC,C11386,2025-01-03,3811.94,190.6,4002.54,2DAY
INV-SGW91GU,C81739,2025-08-14,9647.79,771.82,10419.61,2DAY
INV-SGWS1FH,C29210,2025-03-30,13188.75,1318.88,14507.63,EXPRESS
INV-SGZ4KNY,C10456,2025-01-10,16307.98,815.4,17123.38,EXPRESS
INV-SH12CAU,C97785,2025-05-22,4538.71,363.1,4901.81,GROUND
INV-SH1VU1K,C78191,2025-08-27,18178.48,908.92,19087.4,EXPRESS
INV-SH8S2RX,C86178,2024-03-21,1969.92,196.99,2166.91,GROUND
INV-SHEABDI,C08929,2025-06-25,4877.57,390.21,5267.78,GROUND
INV-SHEZ9ZP,C94929,2025-08-08,20203.58,2020.36,22223.94,FREIGHT
INV-SHFAYBG,C35443,2024-03-18,2152.23,0.0,2152.23,2DAY
INV-SHJQ7C5,C92842,2025-01-22,4762.58,381.01,5143.59,GROUND
INV-SHLJOPI,C60889,2024-01-19,3351.01,268.08,3619.09,GROUND
INV-SHM43RE,C34523,2025-11-23,7692.13,384.61,8076.74,2DAY
INV-SHNS7AA,C93089,2025-12-30,2855.11,0.0,2855.11,GROUND
INV-SHO1V5N,C14637,2025-02-21,4520.57,0.0,4520.57,GROUND
INV-SHO31PJ,C34523,2024-01-15,23979.83,0.0,23979.83,FREIGHT
INV-SHQ7VK4,C20405,2025-01-06,1947.39,97.37,2044.76,GROUND
INV-SHTK1EO,C49018,2024-04-03,3697.11,369.71,4066.82,GROUND
INV-SHX37IW,C92842,2025-09-30,2732.01,218.56,2950.57,GROUND
INV-SI50V6H,C64279,2024-05-23,1765.55,141.24,1906.79,GROUND
INV-SI6UX31,C43677,2024-12-31,4711.74,0.0,4711.74,GROUND
INV-SIBRIMT,C43677,2024-04-17,7876.22,630.1,8506.32,EXPRESS
INV-SICAWOS,C78191,2025-05-18,3080.94,154.05,3234.99,GROUND
INV-SIGZT4I,C14175,2025-11-10,1625.96,0.0,1625.96,GROUND
INV-SIIOFF0,C09581,2025-08-12,14651.23,0.0,14651.23,EXPRESS
INV-SIPGK57,C56067,2024-11-10,4050.82,405.08,4455.9,GROUND
INV-SIS9SPC,C99808,2024-03-31,4075.79,0.0,4075.79,GROUND
INV-SIVK1AK,C77726,2024-04-18,2109.89,105.49,2215.38,GROUND
INV-SIXPEE1,C25055,2024-07-18,7440.55,744.06,8184.61,2DAY
INV-SJ1X2SC,C77577,2025-07-05,3749.61,299.97,4049.58,GROUND
INV-SJ2Z8W5,C63096,2025-09-07,6892.14,344.61,7236.75,2DAY
INV-SJ98E3P,C98672,2025-09-18,3580.5,358.05,3938.55,GROUND
INV-SJAGC3P,C98672,2025-02-07,1346.71,67.34,1414.05,GROUND
INV-SJGX1OZ,C73720,2025-05-22,4538.34,0.0,4538.34,GROUND
INV-SJHIA6Z,C14175,2025-03-03,8517.88,425.89,8943.77,EXPRESS
INV-SJN9YZF,C99808,2025-02-05,10596.27,0.0,10596.27,FREIGHT
INV-SJS4QR2,C21531,2024-09-02,38815.59,3105.25,41920.84,FREIGHT
INV-SJSO1ZL,C63096,2025-06-13,7339.75,0.0,7339.75,EXPRESS
INV-SJUT5SW,C03366,2025-12-24,12887.69,1288.77,14176.46,EXPRESS
INV-SJX4CLG,C08929,2024-11-03,4399.18,0.0,4399.18,GROUND
INV-SJZQ51G,C86029,2025-10-11,5305.64,424.45,5730.09,EXPRESS
INV-SK0VBMU,C63096,2024-08-28,1962.72,98.14,2060.86,GROUND
INV-SK149HF,C97125,2024-11-02,14899.89,1191.99,16091.88,EXPRESS
INV-SKAGSBQ,C49018,2025-10-31,17781.01,889.05,18670.06,EXPRESS
INV-SKO87FU,C83350,2025-08-27,3933.0,393.3,4326.3,GROUND
INV-SKUJEV9,C57382,2024-11-19,2299.62,229.96,2529.58,GROUND
INV-SKZK7V0,C08929,2024-10-14,44443.59,3555.49,47999.08,FREIGHT
INV-SL07SQE,C73720,2024-07-10,2875.15,0.0,2875.15,GROUND
INV-SL1X7K3,C94736,2025-02-07,19906.53,1592.52,21499.05,EXPRESS
INV-SL3VJL5,C17754,2025-06-28,2058.95,102.95,2161.9,GROUND
INV-SL4E46C,C94736,2025-02-10,6651.81,665.18,7316.99,2DAY
INV-SL789LL,C64279,2024-06-21,2910.13,0.0,2910.13,GROUND
INV-SL7NWZM,C49018,2025-05-23,8805.97,440.3,9246.27,EXPRESS
INV-SLB8R53,C77577,2025-10-11,8082.52,808.25,8890.77,2DAY
INV-SLMXYY4,C15499,2025-01-21,4933.27,246.66,5179.93,GROUND
INV-SLNJTOI,C60889,2025-02-19,8489.8,0.0,8489.8,EXPRESS
INV-SLRE1AI,C09581,2025-02-22,1135.68,0.0,1135.68,GROUND
INV-SLV232C,C21531,2025-04-29,3001.68,300.17,3301.85,GROUND
INV-SM7G4X7,C57382,2024-12-05,11620.48,0.0,11620.48,EXPRESS
INV-SMA2YOW,C33266,2024-04-16,6707.84,536.63,7244.47,2DAY
INV-SMERZOQ,C17754,2025-02-03,5020.06,502.01,5522.07,EXPRESS
INV-SMLB9L9,C98672,2025-06-10,8046.77,402.34,8449.11,2DAY
INV-SMOT8SL,C99808,2025-05-03,4417.85,353.43,4771.28,GROUND
INV-SMQBQ52,C22659,2024-08-22,1779.36,0.0,1779.36,GROUND
INV-SMRDVBI,C03366,2025-10-14,4282.94,342.64,4625.58,GROUND
INV-SN01OKS,C72495,2024-12-24,13969.43,0.0,13969.43,EXPRESS
INV-SN2FJ1W,C22659,2024-04-15,8352.81,0.0,8352.81,EXPRESS
INV-SN4HEEJ,C83350,2025-09-13,4371.48,437.15,4808.63,GROUND
INV-SNBOWTV,C51553,2025-03-24,2569.34,205.55,2774.89,2DAY
INV-SNJIZYA,C94929,2025-05-09,1877.73,93.89,1971.62,GROUND
INV-SNPET23,C11386,2025-10-24,18623.04,931.15,19554.19,FREIGHT
INV-SNPVQU2,C77726,2024-01-25,4532.73,0.0,4532.73,2DAY
