client_id,client_name,invoice_id,start_date,total,shipment_type
C84879,Umbrella Partners,INV-UI4BWYR,2025-01-20,2471.43,GROUND
C77726,Nimbus Holdings,INV-UI8VJYL,2024-02-21,18194.54,EXPRESS
C16655,Hooli Co,INV-UIC16IK,2025-03-02,7641.57,2DAY
C86029,Acme Industries,INV-UIE8K01,2025-04-17,1184.66,GROUND
C56067,Hooli Logistics,INV-UIPGXT1,2024-11-12,5365.35,2DAY
C51553,Hooli Logistics,INV-UIR48Y8,2024-04-09,5336.49,GROUND
C94736,Red Logistics,INV-UIRSYFZ,2024-10-17,3484.66,GROUND
C51553,Hooli Logistics,INV-UIS8DGU,2025-01-07,4101.69,GROUND
C83948,Wayne Holdings,INV-UISCXYC,2024-05-03,11651.28,EXPRESS
C86178,Massive Co,INV-UISF8P4,2025-10-05,15138.73,EXPRESS
C83948,Wayne Holdings,INV-UIT3EG4,2024-07-09,8975.61,EXPRESS
C08929,Nimbus Industries,INV-UITBEXL,2024-03-06,9519.95,2DAY
C77726,Nimbus Holdings,INV-UIUZH1P,2025-11-07,8143.21,EXPRESS
C21531,Green Llc,INV-UIYW9TG,2024-06-28,2464.03,GROUND
C34523,Stark Enterprises,INV-UIZSQ8L,2025-08-19,1240.29,GROUND
C63096,Initech Freight,INV-UIZWR2X,2025-01-09,3956.77,GROUND
C29210,Massive Group,INV-UJ2VJ3M,2024-10-12,5964.04,EXPRESS
C14175,Wayne Group,INV-UJ5SYNY,2024-01-19,16230.34,EXPRESS
C22659,Tyrell Partners,INV-UJ5UG4A,2025-07-23,10553.22,EXPRESS
C21531,Green Llc,INV-UJ97UXO,2025-09-24,12945.81,FREIGHT
C98399,Wayne Group,INV-UJLAUAC,2025-12-22,41440.29,FREIGHT
C63250,Vertex Supply,INV-UJLL0JE,2024-05-11,3634.22,GROUND
C20405,Initech Supply,INV-UJN2FOA,2025-11-10,4814.7,2DAY
C20405,Initech Supply,INV-UJQJBKE,2024-03-18,1587.7,GROUND
C08929,Nimbus Industries,INV-UJQL16E,2025-09-27,2269.02,GROUND
C15978,Vector Freight,INV-UJS4XHY,2025-09-23,2786.41,GROUND
C17754,Vector Co,INV-UJTP7XG,2025-12-29,10761.03,EXPRESS
C47375,Vertex Partners,INV-UJYARYO,2024-01-07,4854.15,GROUND
C82971,Massive Co,INV-UK1S2LY,2025-08-18,3709.46,2DAY
C77577,Zenith Holdings,INV-UKAIMOD,2024-10-28,2049.1,GROUND
C16180,Blue Enterprises,INV-UKJV2HL,2025-12-13,4553.65,GROUND
C97125,Blue Industries,INV-UKK80F6,2025-09-12,14073.11,FREIGHT
C82971,Massive Co,INV-UKMUEVT,2025-11-28,18712.7,EXPRESS
C94736,Red Logistics,INV-UL1BPJQ,2024-10-20,12896.25,EXPRESS
C14175,Wayne Group,INV-UL2XQXL,2024-12-18,4231.45,GROUND
C57382,Vector Logistics,INV-UL5K2ZH,2025-12-04,3425.03,GROUND
C16655,Hooli Co,INV-UL6J963,2024-03-17,4420.99,GROUND
C94736,Red Logistics,INV-ULIYZZ2,2024-01-17,8235.46,2DAY
C21531,Green Llc,INV-ULKTERV,2025-07-09,21037.76,EXPRESS
C17172,Apex Freight,INV-ULLHX2U,2025-09-05,3057.11,GROUND
C60889,Wonka Llc,INV-ULM8LYH,2025-08-08,2040.31,GROUND
C63096,Initech Freight,INV-ULOJB9M,2025-09-05,13471.75,FREIGHT
C63250,Vertex Supply,INV-ULU8AF2,2025-04-25,3386.76,GROUND
C15499,Zenith Holdings,INV-ULXC5FQ,2025-05-05,2022.45,GROUND
C15499,Zenith Holdings,INV-ULZ57RE,2025-01-23,13574.08,EXPRESS
C83948,Wayne Holdings,INV-ULZLYFJ,2025-12-02,18584.69,EXPRESS
C97785,Massive Supply,INV-ULZPXM1,2025-08-13,4791.98,GROUND
C08929,Nimbus Industries,INV-UM3L0AI,2024-11-06,8240.84,2DAY
C81739,Massive Partners,INV-UM86GYK,2025-01-31,21211.95,EXPRESS
C97785,Massive Supply,INV-UMA2AK7,2025-03-26,2270.87,2DAY
C16180,Blue Enterprises,INV-UMHHZV3,2025-12-16,2155.61,GROUND
C17754,Vector Co,INV-UMQ7SIH,2025-06-12,4477.34,GROUND
C72495,Umbrella Enterprises,INV-UMQ873V,2024-02-24,4419.52,GROUND
C77726,Nimbus Holdings,INV-UMR43GA,2025-03-11,4638.36,GROUND
C91097,Tyrell Freight,INV-UN2CNHP,2024-02-06,19283.33,EXPRESS
C43677,Apex Group,INV-UN6BFNT,2025-04-27,2469.39,GROUND
C28306,Tyrell Llc,INV-UN74N4F,2025-02-23,33608.26,FREIGHT
C78191,Quantum Enterprises,INV-UN9EQ2V,2024-01-09,16904.0,FREIGHT
C33266,Hooli Enterprises,INV-UNCJWAL,2025-03-19,8542.53,2DAY
C43677,Apex Group,INV-UNHUCP6,2024-11-01,18852.79,EXPRESS
C72495,Umbrella Enterprises,INV-UNIUJB4,2025-08-19,2441.42,GROUND
C94736,Red Logistics,INV-UNJUG5U,2024-01-17,48002.57,FREIGHT
C91097,Tyrell Freight,INV-UNO03GT,2024-10-09,5664.85,EXPRESS
C47375,Vertex Partners,INV-UNO4K8X,2024-08-11,8422.47,EXPRESS
C51553,Hooli Logistics,INV-UNXKDUN,2025-10-24,2716.35,GROUND
C15499,Zenith Holdings,INV-UO8EYCK,2025-07-14,2424.8,GROUND
C86029,Acme Industries,INV-UOB85HC,2024-10-26,5430.25,2DAY
C15978,Vector Freight,INV-UOFO9YU,2024-12-21,3959.01,GROUND
C15499,Zenith Holdings,INV-UOKDI28,2025-10-15,1844.18,GROUND
C24911,Quantum Freight,INV-UOLE1YE,2025-08-18,2107.57,GROUND
C29210,Massive Group,INV-UOXBQEZ,2025-08-20,45691.04,FREIGHT
C34523,Stark Enterprises,INV-UP3ZI2G,2024-12-14,5158.04,GROUND
C99892,Wayne Freight,INV-UP6U6EN,2025-08-28,4698.14,GROUND
C25055,Stark Partners,INV-UPENCFC,2025-07-05,5069.64,GROUND
C97125,Blue Industries,INV-UPKGYTH,2024-01-31,27106.12,FREIGHT
C91097,Tyrell Freight,INV-UPN1AJJ,2025-06-21,1532.57,GROUND
C72495,Umbrella Enterprises,INV-UPN5FDT,2024-04-04,7610.59,EXPRESS
C51553,Hooli Logistics,INV-UPOCCP2,2025-07-03,3851.79,2DAY
C10456,Blue Partners,INV-UPOPI93,2024-01-21,5091.1,GROUND
C24911,Quantum Freight,INV-UQ0ZBSH,2024-05-24,6296.48,2DAY
C80551,Vertex Partners,INV-UQ3TJT3,2025-12-27,16981.38,FREIGHT
C83350,Stark Group,INV-UQ3UEWC,2025-09-20,4668.34,GROUND
C25055,Stark Partners,INV-UQBDLQX,2025-11-26,4382.44,GROUND
C47375,Vertex Partners,INV-UQQVU80,2025-05-26,1376.33,GROUND
C16655,Hooli Co,INV-UQS3OQ7,2025-05-23,39250.02,FREIGHT
C98672,Stark Freight,INV-UQW3OW0,2025-05-20,2890.38,GROUND
C33266,Hooli Enterprises,INV-UQYTDQ0,2025-02-15,24591.14,FREIGHT
C35443,Nimbus Group,INV-UR3XC1Q,2025-08-16,2002.26,GROUND
C10456,Blue Partners,INV-URBRN8C,2024-09-15,4236.36,GROUND
C10456,Blue Partners,INV-URIZ7NQ,2025-04-16,7123.74,2DAY
C03366,Umbrella Industries,INV-URJXD5E,2025-07-18,35024.18,FREIGHT
C94929,Green Co,INV-URPV77P,2024-11-29,40500.49,FREIGHT
C99892,Wayne Freight,INV-URQLK70,2024-07-06,4993.81,GROUND
C84879,Umbrella Partners,INV-URS4R9S,2025-03-22,9828.82,EXPRESS
C16655,Hooli Co,INV-URUAMMC,2024-01-25,2792.96,GROUND
C24911,Quantum Freight,INV-US2ENPC,2025-03-16,3740.14,GROUND
C11386,Vector Llc,INV-US6OFF4,2024-08-04,3847.99,GROUND
C22659,Tyrell Partners,INV-US6TIQ7,2024-02-22,2758.72,GROUND
C98399,Wayne Group,INV-US91BI1,2025-11-06,16386.94,EXPRESS
C02145,Zenith Supply,INV-USEFCP7,2024-10-13,19874.96,EXPRESS
C33266,Hooli Enterprises,INV-USEO07E,2025-04-04,11639.29,EXPRESS
C11386,Vector Llc,INV-USF2VGS,2025-02-08,12634.11,EXPRESS
C25055,Stark Partners,INV-USHORRV,2024-05-12,33927.56,FREIGHT
C03366,Umbrella Industries,INV-USYSUU4,2024-10-11,4258.78,GROUND
C14175,Wayne Group,INV-UT78MIC,2024-08-19,20856.32,EXPRESS
C70464,Hooli Supply,INV-UT7X9EJ,2024-04-18,2401.04,GROUND
C64279,Green Logistics,INV-UT9Q48R,2025-03-31,47416.98,FREIGHT
C16655,Hooli Co,INV-UTBBIS1,2024-08-26,3421.18,GROUND
C93089,Blue Supply,INV-UTDAHDU,2024-04-09,3878.02,GROUND
C80551,Vertex Partners,INV-UTFDBL7,2024-07-17,8047.57,EXPRESS
C98672,Stark Freight,INV-UTFST6M,2025-07-18,4239.36,GROUND
C78191,Quantum Enterprises,INV-UTG64FJ,2024-06-11,5477.11,GROUND
C99808,Blue Co,INV-UTJ30AW,2025-12-23,2325.42,GROUND
C94736,Red Logistics,INV-UTSZ3TA,2025-08-25,8678.36,2DAY
C57382,Vector Logistics,INV-UTW1SET,2024-10-24,13798.74,EXPRESS
C10456,Blue Partners,INV-UUPSUEX,2024-01-31,1778.5,GROUND
C83350,Stark Group,INV-UV0EGNC,2025-11-11,3967.81,GROUND
C84879,Umbrella Partners,INV-UV5APPL,2024-04-13,14361.3,EXPRESS
C63250,Vertex Supply,INV-UVA87DU,2025-07-10,8865.6,EXPRESS
C15499,Zenith Holdings,INV-UVHQ63S,2024-05-23,3528.78,GROUND
C02145,Zenith Supply,INV-UVLUK3U,2025-04-25,46900.77,FREIGHT
C57382,Vector Logistics,INV-UVN52SM,2024-07-25,3539.8,GROUND
C63250,Vertex Supply,INV-UVVC3AS,2025-10-26,19288.73,EXPRESS
C82971,Massive Co,INV-UVX4399,2025-01-19,4609.57,GROUND
C14175,Wayne Group,INV-UVXKEI3,2025-09-13,7042.26,2DAY
C15499,Zenith Holdings,INV-UVZI5N4,2025-09-18,3903.57,GROUND
C86178,Massive Co,INV-UW4TRFM,2024-03-27,1571.89,GROUND
C91097,Tyrell Freight,INV-UW6CUAM,2025-07-03,5708.85,2DAY
C82971,Massive Co,INV-UWABLUW,2025-04-29,2220.52,2DAY
C24911,Quantum Freight,INV-UWCIZUJ,2024-12-22,1458.05,GROUND
C20405,Initech Supply,INV-UWCOW9O,2024-11-22,30253.23,FREIGHT
C14637,Hooli Supply,INV-UWJ7WFL,2025-06-25,2345.86,GROUND
C47375,Vertex Partners,INV-UWQI6UQ,2024-06-10,17959.3,EXPRESS
C47375,Vertex Partners,INV-UWQW15O,2024-11-07,6615.2,2DAY
C17754,Vector Co,INV-UWUW416,2024-06-29,2361.65,GROUND
C47375,Vertex Partners,INV-UWWN7JC,2025-05-14,3961.68,GROUND
C78191,Quantum Enterprises,INV-UWYBMEX,2025-10-03,7489.3,2DAY
C22659,Tyrell Partners,INV-UX11PMM,2025-08-01,1440.02,GROUND
C80551,Vertex Partners,INV-UX66SQ1,2025-01-16,15733.52,EXPRESS
C09581,Wonka Supply,INV-UX8YLZ3,2025-06-01,49223.06,FREIGHT
C77577,Zenith Holdings,INV-UXA9CD4,2024-06-07,3102.19,GROUND
C77577,Zenith Holdings,INV-UXVVTG9,2024-11-09,5342.44,2DAY
C47375,Vertex Partners,INV-UY08YYH,2025-01-27,2218.21,GROUND
C02145,Zenith Supply,INV-UY1W41G,2024-06-20,3850.39,GROUND
C70464,Hooli Supply,INV-UY3WPEZ,2024-04-08,2402.37,GROUND
C83350,Stark Group,INV-UY4PIEQ,2024-07-09,1894.78,GROUND
C16180,Blue Enterprises,INV-UY8X5T9,2025-03-26,1156.67,GROUND
C81739,Massive Partners,INV-UY92PZ9,2025-11-06,1768.22,GROUND
C98399,Wayne Group,INV-UY9EOE3,2024-12-25,2230.73,GROUND
C16655,Hooli Co,INV-UYA78HL,2025-07-05,10174.33,EXPRESS
C14175,Wayne Group,INV-UYBHYGA,2024-04-03,1877.32,GROUND
C17172,Apex Freight,INV-UYC39XW,2024-10-11,4413.79,2DAY
C11386,Vector Llc,INV-UYECVW7,2025-07-18,4798.35,GROUND
C17754,Vector Co,INV-UYGY25R,2025-09-11,2741.07,2DAY
C97785,Massive Supply,INV-UYP1SQL,2025-05-16,13064.87,EXPRESS
C29210,Massive Group,INV-UYP7ALS,2025-08-11,4942.91,2DAY
C72495,Umbrella Enterprises,INV-UYPEXJR,2025-08-07,11676.75,EXPRESS
C99892,Wayne Freight,INV-UYQ77WG,2024-04-24,6865.27,2DAY
C15499,Zenith Holdings,INV-UYR4V2W,2024-08-04,21661.89,EXPRESS
C80551,Vertex Partners,INV-UYRWVF9,2024-03-27,1634.47,GROUND
C77577,Zenith Holdings,INV-UYXXZ22,2024-01-26,4025.63,GROUND
C86178,Massive Co,INV-UZ2UVK7,2024-06-17,17039.79,EXPRESS
C29210,Massive Group,INV-UZ99CQH,2024-11-29,20629.02,EXPRESS
C17754,Vector Co,INV-UZIF6XT,2024-06-26,1686.69,GROUND
C60889,Wonka Llc,INV-UZLZ2IZ,2025-06-27,9232.61,EXPRESS
C03366,Umbrella Industries,INV-UZQFL62,2024-08-01,3668.29,GROUND
C97785,Massive Supply,INV-UZQL053,2025-06-23,11665.7,EXPRESS
C70464,Hooli Supply,INV-UZXVV9M,2024-06-24,19560.97,FREIGHT
C49018,Green Freight,INV-UZYS1KZ,2025-09-02,4929.02,GROUND
C56067,Hooli Logistics,INV-V04UGA6,2024-02-10,41832.53,FREIGHT
C22659,Tyrell Partners,INV-V06NWAL,2025-04-13,3539.09,GROUND
C14175,Wayne Group,INV-V0GRTRO,2024-10-28,2047.55,GROUND
C63250,Vertex Supply,INV-V0JQKX4,2024-12-13,2288.68,2DAY
C80551,Vertex Partners,INV-V0JYEMJ,2025-02-22,2562.66,GROUND
C83350,Stark Group,INV-V0KW12G,2024-09-22,3187.73,GROUND
C83350,Stark Group,INV-V0M43XB,2025-12-18,4625.05,GROUND
C63250,Vertex Supply,INV-V0MGIB5,2024-09-13,18331.58,EXPRESS
C83350,Stark Group,INV-V0P4OOX,2025-02-17,5432.14,EXPRESS
C63096,Initech Freight,INV-V0QBPHG,2025-06-19,8920.05,2DAY
C11386,Vector Llc,INV-V0TJJFT,2025-04-20,13470.69,EXPRESS
C20405,Initech Supply,INV-V0UESUA,2024-12-19,36955.54,FREIGHT
C70464,Hooli Supply,INV-V11EXZ0,2025-05-02,5024.47,2DAY
C09581,Wonka Supply,INV-V179SSW,2025-10-10,1226.07,GROUND
C03366,Umbrella Industries,INV-V1E2M46,2024-04-03,3388.81,GROUND
C92842,Tyrell Industries,INV-V1G9TZY,2024-10-18,14779.56,EXPRESS
C57382,Vector Logistics,INV-V1HBBIQ,2024-04-03,4206.76,GROUND
C17754,Vector Co,INV-V1HV3PN,2024-08-04,8543.19,EXPRESS
C15499,Zenith Holdings,INV-V1TH0ZT,2024-08-17,3851.28,2DAY
C82971,Massive Co,INV-V1W990S,2024-05-28,4274.79,2DAY
C11386,Vector Llc,INV-V1WGTOB,2024-10-23,5227.83,GROUND
C81739,Massive Partners,INV-V20FMZ8,2025-02-05,4995.93,GROUND
C47375,Vertex Partners,INV-V20TYPJ,2025-10-05,9372.67,2DAY
C08929,Nimbus Industries,INV-V23V6JJ,2024-04-19,7646.37,2DAY
C11386,Vector Llc,INV-V271G8S,2025-05-28,9365.64,2DAY
C29210,Massive Group,INV-V2CFQ9K,2024-02-15,7820.88,2DAY
C15499,Zenith Holdings,INV-V2DEBY2,2024-05-07,5148.84,GROUND
C17172,Apex Freight,INV-V2ISX7P,2024-01-31,2695.43,GROUND
C16655,Hooli Co,INV-V2K2HE4,2024-12-03,24804.54,FREIGHT
C17754,Vector Co,INV-V2OLP4E,2024-11-16,5183.34,GROUND
C33266,Hooli Enterprises,INV-V33ZDQ0,2024-12-13,2538.7,GROUND
C02145,Zenith Supply,INV-V34PZV2,2024-07-19,25398.33,FREIGHT
C83350,Stark Group,INV-V3AAEN5,2025-10-11,52914.95,FREIGHT
C81739,Massive Partners,INV-V3DDEGI,2025-12-21,19630.13,FREIGHT
C11386,Vector Llc,INV-V3NRJMZ,2024-10-03,9440.15,EXPRESS
C21531,Green Llc,INV-V3REJSY,2025-03-07,4563.58,GROUND
C84879,Umbrella Partners,INV-V3X1D05,2024-12-31,9399.37,2DAY
C91097,Tyrell Freight,INV-V3XFSPO,2025-02-14,2602.02,GROUND
C72495,Umbrella Enterprises,INV-V3Y5MOE,2025-12-24,1789.6,GROUND
C91097,Tyrell Freight,INV-V45P2ES,2025-03-10,15312.2,EXPRESS
C35443,Nimbus Group,INV-V4A19MZ,2024-04-01,10448.62,EXPRESS
C86178,Massive Co,INV-V4EX3Q3,2024-04-03,3917.94,GROUND
C60889,Wonka Llc,INV-V4H0IJW,2025-02-12,4391.47,GROUND
C77577,Zenith Holdings,INV-V4KFZAJ,2025-11-10,3414.62,2DAY
C86029,Acme Industries,INV-V4KQXWK,2024-04-22,2966.39,GROUND
C82971,Massive Co,INV-V4MJH5X,2024-07-05,16069.12,EXPRESS
C91097,Tyrell Freight,INV-V4SJ3S7,2024-02-10,46609.07,FREIGHT
C02145,Zenith Supply,INV-V4UT02A,2025-01-03,7617.57,2DAY
C77577,Zenith Holdings,INV-V4YDWT9,2025-02-25,4273.76,GROUND
C99808,Blue Co,INV-V58CBNP,2024-02-03,3826.36,GROUND
C49018,Green Freight,INV-V59P356,2025-12-12,1131.21,GROUND
C21531,Green Llc,INV-V5D466Z,2025-05-25,20728.66,FREIGHT
C14175,Wayne Group,INV-V5EA1IQ,2024-07-05,4289.12,GROUND
C97785,Massive Supply,INV-V5FUANA,2024-06-05,7824.08,2DAY
C98399,Wayne Group,INV-V5HQV97,2024-12-13,14019.26,EXPRESS
C56067,Hooli Logistics,INV-V5QC9IH,2025-09-26,2357.95,GROUND
C97785,Massive Supply,INV-V63VAW8,2025-05-04,20278.42,EXPRESS
C94929,Green Co,INV-V66IPPS,2025-04-25,4010.04,GROUND
C64279,Green Logistics,INV-V6BSY1C,2024-07-15,30300.83,FREIGHT
C03366,Umbrella Industries,INV-V6DO53A,2024-10-07,6721.41,2DAY
C47375,Vertex Partners,INV-V6EPEYH,2024-08-14,3437.01,GROUND
C14175,Wayne Group,INV-V6KA79Y,2024-07-01,29649.72,FREIGHT
C98399,Wayne Group,INV-V6ME9QH,2024-10-31,1929.12,GROUND
C82971,Massive Co,INV-V6OY6TP,2024-05-08,4909.69,GROUND
C78191,Quantum Enterprises,INV-V6QPR3O,2024-12-01,3532.08,GROUND
C56067,Hooli Logistics,INV-V6S54PL,2024-09-26,19498.51,EXPRESS
C34523,Stark Enterprises,INV-V6U4WXJ,2025-08-05,6911.24,EXPRESS
C29210,Massive Group,INV-V6VQFWY,2025-07-27,20254.0,EXPRESS
C86029,Acme Industries,INV-V6X3VD7,2025-04-25,4808.96,GROUND
C14637,Hooli Supply,INV-V6X80QB,2024-12-24,3027.21,GROUND
C57382,Vector Logistics,INV-V72CD8I,2025-07-04,13312.64,EXPRESS
C77726,Nimbus Holdings,INV-V7AXOYS,2024-12-19,41686.16,FREIGHT
C17172,Apex Freight,INV-V7DP5FZ,2024-01-25,3922.11,2DAY
C82971,Massive Co,INV-V7FS1TU,2024-11-09,3655.71,GROUND
C93089,Blue Supply,INV-V7JV2MS,2024-01-23,4359.82,GROUND
C57382,Vector Logistics,INV-V7ZED7Z,2025-01-06,20925.36,EXPRESS
C47375,Vertex Partners,INV-V8IZ0QK,2024-04-24,5705.97,EXPRESS
C35443,Nimbus Group,INV-V8KEPKU,2024-03-28,7046.34,EXPRESS
C87356,Zenith Logistics,INV-V8KULBD,2025-04-02,21088.86,EXPRESS
C63096,Initech Freight,INV-V8N4RUR,2024-08-15,4377.62,GROUND
C16180,Blue Enterprises,INV-V911F4L,2024-05-18,5041.34,GROUND
C02145,Zenith Supply,INV-V943YIT,2024-01-04,3715.5,GROUND
C25055,Stark Partners,INV-V9B1Y32,2025-10-05,1601.44,GROUND
C60889,Wonka Llc,INV-V9H53AV,2024-09-17,4942.51,GROUND
C35443,Nimbus Group,INV-V9KAHPN,2025-05-08,8497.84,EXPRESS
C94929,Green Co,INV-V9N6DZW,2025-02-13,15560.75,EXPRESS
C02145,Zenith Supply,INV-V9P7DRW,2025-08-22,2021.21,2DAY
C81739,Massive Partners,INV-V9PDPVW,2024-11-21,27889.12,FREIGHT
C17754,Vector Co,INV-V9U6C40,2024-01-31,2486.7,2DAY
C16655,Hooli Co,INV-V9Z0FMT,2025-01-27,14333.36,EXPRESS
C15978,Vector Freight,INV-VA12S4U,2025-03-24,8273.88,EXPRESS
C10456,Blue Partners,INV-VA1XTHE,2025-02-14,1934.41,GROUND
C83350,Stark Group,INV-VAB8PHB,2024-12-30,11228.69,EXPRESS
C64279,Green Logistics,INV-VAEKYYL,2024-06-05,6199.26,EXPRESS
C87356,Zenith Logistics,INV-VAK0C0Y,2024-06-23,3513.38,GROUND
C63250,Vertex Supply,INV-VAL3ISR,2025-02-05,3783.42,GROUND
C97125,Blue Industries,INV-VALDVN0,2024-05-10,20453.73,EXPRESS
C70464,Hooli Supply,INV-VAMIZL7,2024-03-12,4553.02,GROUND
C20405,Initech Supply,INV-VAPTMJ2,2024-10-14,5355.3,GROUND
C15978,Vector Freight,INV-VATG8NG,2025-12-22,3276.86,GROUND
C22659,Tyrell Partners,INV-VAYC3SN,2025-03-05,6122.05,EXPRESS
C82971,Massive Co,INV-VB7SYN1,2025-01-27,2121.59,GROUND
C14637,Hooli Supply,INV-VBAUYPI,2024-03-13,1093.15,GROUND
C98399,Wayne Group,INV-VBCXEHB,2024-06-15,15572.68,EXPRESS
C56067,Hooli Logistics,INV-VBLJQH4,2025-10-25,7338.73,EXPRESS
C86178,Massive Co,INV-VBMFXJZ,2024-09-29,1577.47,GROUND
C87356,Zenith Logistics,INV-VBPT8JC,2024-01-06,7834.6,EXPRESS
C33266,Hooli Enterprises,INV-VBW2049,2024-07-16,3500.49,GROUND
C14175,Wayne Group,INV-VBW2JW5,2024-10-31,1939.31,GROUND
C22659,Tyrell Partners,INV-VBZ8GQ5,2025-01-02,9901.76,EXPRESS
C82971,Massive Co,INV-VC1YYSI,2024-10-22,2247.55,GROUND
C60889,Wonka Llc,INV-VC4S4QU,2025-12-30,4448.44,GROUND
C63250,Vertex Supply,INV-VC9D9NZ,2024-04-07,2714.93,GROUND
C16180,Blue Enterprises,INV-VCE6T39,2024-10-20,13710.59,EXPRESS
C28306,Tyrell Llc,INV-VCMD2VS,2024-01-05,1953.09,GROUND
C49018,Green Freight,INV-VCMOEGV,2025-09-06,1133.2,GROUND
C94736,Red Logistics,INV-VCRGY7K,2024-12-02,1125.26,GROUND
C91097,Tyrell Freight,INV-VCVWC99,2025-05-22,1754.83,GROUND
C02145,Zenith Supply,INV-VCW1607,2025-09-09,4079.07,GROUND
C02145,Zenith Supply,INV-VCWN9JH,2025-09-21,2831.41,GROUND
C22659,Tyrell Partners,INV-VCXAQV3,2025-04-12,10449.44,2DAY
C86029,Acme Industries,INV-VD0DMDF,2024-06-13,3472.8,GROUND
C83948,Wayne Holdings,INV-VD18XC9,2024-10-06,4863.51,GROUND
C14175,Wayne Group,INV-VD3WP4H,2025-01-11,10957.04,EXPRESS
C57382,Vector Logistics,INV-VDE9ETR,2025-08-03,6306.87,EXPRESS
C35443,Nimbus Group,INV-VDHSL5W,2025-04-14,2763.03,GROUND
C14175,Wayne Group,INV-VDLBDRO,2025-01-07,2839.13,2DAY
C24911,Quantum Freight,INV-VDOL864,2024-11-02,3084.67,GROUND
C08929,Nimbus Industries,INV-VDUQ469,2025-04-30,7712.91,2DAY
C73720,Massive Llc,INV-VDWFECF,2025-12-02,1309.9,GROUND
C21531,Green Llc,INV-VDY8JE8,2025-01-07,3256.16,GROUND
C29210,Massive Group,INV-VDZ5QS5,2024-10-28,13596.31,FREIGHT
C63250,Vertex Supply,INV-VDZAFFL,2025-08-05,1176.65,GROUND
C22659,Tyrell Partners,INV-VDZBSAH,2024-06-12,2150.82,GROUND
C77726,Nimbus Holdings,INV-VE2RRXI,2024-10-04,8605.83,2DAY
C77726,Nimbus Holdings,INV-VEA1RF9,2025-07-12,1608.06,GROUND
C21531,Green Llc,INV-VEBYX62,2024-05-06,2822.72,GROUND
C09581,Wonka Supply,INV-VEECDIP,2024-07-26,9368.67,2DAY
C63096,Initech Freight,INV-VEGX0FB,2024-10-31,1112.84,GROUND
C83948,Wayne Holdings,INV-VEJ3CM4,2025-12-21,4599.54,GROUND
C16180,Blue Enterprises,INV-VEPB5JI,2024-08-08,1157.33,GROUND
C64279,Green Logistics,INV-VES460J,2025-05-28,1910.43,GROUND
C33266,Hooli Enterprises,INV-VESMFYU,2025-04-07,7870.07,EXPRESS
C84879,Umbrella Partners,INV-VETH8PT,2024-09-15,14194.28,EXPRESS
C83948,Wayne Holdings,INV-VF5PQL1,2025-09-09,1531.44,GROUND
C87356,Zenith Logistics,INV-VFJ28U0,2024-08-17,1804.67,GROUND
C83948,Wayne Holdings,INV-VFO7XMT,2025-07-10,2943.02,2DAY
C99892,Wayne Freight,INV-VFOHT9T,2024-11-11,16771.83,EXPRESS
C17754,Vector Co,INV-VG2QLMD,2024-03-22,4078.28,2DAY
C34523,Stark Enterprises,INV-VG956IX,2025-06-18,28061.64,FREIGHT
C17172,Apex Freight,INV-VGJB1FO,2024-12-21,5143.57,GROUND
C87356,Zenith Logistics,INV-VGO3R4R,2025-03-27,7819.71,EXPRESS
C20405,Initech Supply,INV-VGP2PWA,2024-08-28,4447.34,GROUND
C94929,Green Co,INV-VGT7TH4,2025-02-14,20708.86,FREIGHT
C98399,Wayne Group,INV-VGU8GY4,2024-10-13,2091.72,GROUND
C99892,Wayne Freight,INV-VGXRQB9,2024-02-12,10007.78,EXPRESS
C73720,Massive Llc,INV-VGZQVN5,2024-10-25,1533.76,GROUND
C98672,Stark Freight,INV-VH4QNLL,2025-09-29,2325.38,GROUND
C16180,Blue Enterprises,INV-VH4Z6TZ,2025-11-20,3009.86,GROUND
C15499,Zenith Holdings,INV-VH6MYLF,2024-11-17,15096.62,EXPRESS
C92842,Tyrell Industries,INV-VHBESTR,2025-09-11,2620.26,GROUND
C49018,Green Freight,INV-VHD7B3N,2025-06-28,41970.52,FREIGHT
C14175,Wayne Group,INV-VHJ8MJ8,2024-07-25,3007.87,GROUND
C11386,Vector Llc,INV-VHW3XV8,2024-12-04,8151.22,2DAY
C91097,Tyrell Freight,INV-VI3ZRME,2024-01-12,14311.08,EXPRESS
C93089,Blue Supply,INV-VI4BMJ1,2024-12-22,31334.08,FREIGHT
C86178,Massive Co,INV-VI5QB3U,2024-03-09,17452.54,FREIGHT
C80551,Vertex Partners,INV-VICVJEA,2025-09-24,1210.94,GROUND
C83350,Stark Group,INV-VIE0LV3,2024-06-24,35453.67,FREIGHT
C60889,Wonka Llc,INV-VII8XXG,2025-09-02,2919.36,GROUND
C17754,Vector Co,INV-VIKK0PJ,2025-12-08,9252.6,2DAY
C82971,Massive Co,INV-VIQ2DR7,2024-02-25,2680.07,2DAY
C63250,Vertex Supply,INV-VIREQEK,2024-02-17,1793.97,GROUND
C87356,Zenith Logistics,INV-VIRFC8W,2025-01-10,3940.88,GROUND
C83948,Wayne Holdings,INV-VIU716X,2024-11-04,7678.32,EXPRESS
C72495,Umbrella Enterprises,INV-VIWWE5G,2025-12-12,15899.43,EXPRESS
C08929,Nimbus Industries,INV-VIZ9PE0,2024-10-09,18126.63,EXPRESS
