invoice_id,client_id,invoice_date,amount,currency,shipment_type
INV-QFNE8E2,C43677,2024/12/17,5252.65,USD,2DAY
INV-57N5BWJ,C15499,10/17/2025,1637.69,USD,GROUND
INV-A5TPFYZ,C86029,2024-03-09,13611.38,USD,EXPRESS
INV-4FY78WD,C77726,2024-11-20,8915.9,USD,EXPRESS
INV-OEXXRX8,C09581,16-Sep-2024,1233.74,USD,GROUND
INV-LCKU2JZ,C02145,2024/09/17,1827.17,USD,GROUND
INV-CBIHLUN,C28306,2024/04/26,18888.48,USD,EXPRESS
INV-K09S62M,C09581,11/06/2025,1344.52,USD,GROUND
INV-I4LSJIO,C98399,10/25/2025,44233.53,USD,FREIGHT
INV-9RIQ6TC,C03366,2025-02-19,1521.73,USD,GROUND
INV-DOZC82A,C94929,29-Sep-2025,4582.05,USD,GROUND
INV-YYKDLXI,C34523,2024/09/04,2519.99,USD,GROUND
INV-SSRIAKU,C86029,"Feb 25, 2024",18479.55,USD,EXPRESS
INV-V8N4RUR,C63096,"Aug 15, 2024",4169.16,USD,GROUND
INV-O4MMQ53,C29210,2025/02/11,3290.6,USD,GROUND
INV-5MCIJ7A,C83948,"Nov 25, 2024",4718.35,USD,GROUND
INV-2VZI8W8,C20405,10/08/2025,1486.26,USD,GROUND
INV-IE256I2,C72495,"Mar 03, 2025",1135.41,USD,GROUND
INV-MZ46OYE,C97785,"Jan 19, 2025",4065.93,USD,GROUND
INV-IE5Z04Q,C51553,2025-05-16,8495.15,USD,2DAY
INV-BH8TV6O,C80551,2025/01/26,4797.82,USD,GROUND
INV-P4FDTNV,C11386,2024/03/15,3849.92,USD,GROUND
INV-WAMBF23,C73720,21-May-2024,4319.7,USD,GROUND
INV-HJV0C8Q,C86029,"May 19, 2025",17048.25,USD,EXPRESS
INV-SSQX3W8,C97785,2025/12/29,2315.53,USD,GROUND
INV-XECVBL9,C25055,2025/01/04,6685.92,USD,EXPRESS
INV-W7KLHY8,C03366,"Jan 18, 2025",4491.25,USD,GROUND
INV-KS7GPUO,C82971,01-Mar-2024,6242.61,USD,2DAY
INV-6J6Y7M4,C08929,22-Dec-2024,4619.26,USD,2DAY
INV-J1R2EKF,C15499,"Apr 24, 2024",4463.49,USD,GROUND
INV-QK3FUV5,C09581,2025-06-27,4174.51,USD,GROUND
INV-IJOEBBH,C10456,03-Jul-2025,1936.62,USD,GROUND
INV-16WKSKQ,C56067,2024/07/11,3877.66,USD,2DAY
INV-LVGGJVY,C02145,2024/03/27,9539.22,USD,EXPRESS
INV-RXMYQK3,C86029,19-Aug-2025,4880.21,USD,GROUND
INV-B55V06G,C22659,01/19/2024,3915.18,USD,GROUND
INV-SYDF82M,C16180,2024/08/07,2059.14,USD,GROUND
INV-68UWUO0,C10456,2025-02-20,3777.17,USD,2DAY
INV-6THSMYR,C21531,2024/10/22,2387.89,USD,GROUND
INV-8UANMFZ,C22659,2024-10-29,14652.07,USD,EXPRESS
INV-JQ1T46T,C09581,2024/05/30,1742.33,USD,GROUND
INV-XDTMUT8,C77577,2025/11/19,4980.63,USD,GROUND
INV-9NG0USZ,C72495,03/16/2024,4658.18,USD,GROUND
INV-25I6ODG,C57382,2024-07-19,1189.03,USD,GROUND
INV-PMK7KXR,C92842,25-Aug-2025,4042.19,USD,GROUND
INV-IQ1VRN7,C24911,08/21/2024,7302.06,USD,EXPRESS
INV-ORTX4KM,C25055,2024/09/30,10663.52,USD,EXPRESS
INV-1CO86A2,C11386,2025-06-13,1419.81,USD,GROUND
INV-X84RLV5,C47375,2025-04-13,4068.38,USD,GROUND
INV-8OB1VVU,C86029,15-Feb-2025,2805.76,USD,GROUND
INV-KE6W9WO,C99892,"Jul 16, 2024",3665.0,USD,2DAY
INV-1NWGO9B,C97785,20-May-2024,20286.3,USD,FREIGHT
INV-TS2W3OK,C02145,2024/10/02,4606.77,USD,GROUND
INV-EZARBK8,C25055,10/01/2025,2647.31,USD,GROUND
INV-H74XGYE,C99892,09-Jan-2024,6467.08,USD,EXPRESS
INV-PNS0KVX,C33266,08/08/2025,8446.39,USD,2DAY
INV-WYK0NDX,C28306,2024-07-24,3278.87,USD,GROUND
INV-6TDKVPD,C33266,12/22/2024,3602.6,USD,GROUND
INV-IR020NP,C16655,2025/03/09,4303.27,USD,2DAY
INV-XGUQUKE,C16180,"Oct 24, 2025",1700.2,USD,GROUND
INV-7FK1UJ2,C87356,"Nov 15, 2024",25293.32,USD,FREIGHT
INV-4GHANR8,C86178,"Sep 21, 2025",3755.3,USD,GROUND
INV-3DA3021,C81739,09/26/2024,2482.84,USD,GROUND
INV-BLO8CTE,C16180,2025/06/08,6491.86,USD,2DAY
INV-VAB8PHB,C83350,2024-12-30,11228.69,USD,EXPRESS
INV-NOO6QML,C28306,2024-10-16,1906.44,USD,GROUND
INV-K0G47HQ,C35443,02/16/2025,3008.95,USD,GROUND
INV-OZASOJN,C56067,2024/01/29,15594.82,USD,FREIGHT
INV-JH49XHO,C28306,2025-02-17,4970.54,USD,GROUND
INV-EM3XNMB,C17754,10/10/2024,34638.57,USD,FREIGHT
INV-V271G8S,C11386,28-May-2025,8919.66,USD,2DAY
INV-TXHE2V2,C16655,"Dec 18, 2025",5960.31,USD,2DAY
INV-NP3UR7L,C28306,05/26/2025,7035.1,USD,EXPRESS
INV-GS6Q28D,C63250,"Nov 01, 2024",44675.95,USD,FREIGHT
INV-NR78Z5O,C09581,26-Dec-2025,4287.21,USD,GROUND
INV-H2D9IQ3,C25055,"Dec 31, 2024",2619.59,USD,GROUND
INV-GU615VO,C78191,10/17/2024,4029.41,USD,GROUND
INV-F800DC6,C14637,2024-09-12,3457.6,USD,GROUND
INV-TR0JRRJ,C77726,"Nov 14, 2025",2528.91,USD,GROUND
INV-U8W7K66,C97785,10/27/2025,3573.36,USD,GROUND
INV-KYGOT3J,C22659,05/13/2025,33776.43,USD,FREIGHT
INV-8ROJDAX,C35443,03/28/2025,3004.54,USD,GROUND
INV-QIT3VDI,C98672,"Dec 19, 2024",12406.48,USD,EXPRESS
INV-GOPRSL5,C77577,"Sep 09, 2024",2518.69,USD,GROUND
INV-RZPDFF3,C63250,26-Jun-2024,7560.49,USD,2DAY
INV-9EJCHIR,C25055,12/11/2024,3342.54,USD,GROUND
INV-MSUE21J,C16180,"Sep 23, 2024",22955.72,USD,FREIGHT
INV-XCYFBBM,C49018,02-Aug-2024,8202.78,USD,2DAY
INV-MTD3U4H,C17754,2025-10-15,12438.13,USD,EXPRESS
INV-34SYA8T,C70464,2024-08-06,2533.4,USD,GROUND
INV-TODJZNA,C25055,15-Apr-2025,8062.99,USD,EXPRESS
INV-HVC49AB,C84879,2025-12-03,17143.15,USD,EXPRESS
INV-JIBNDHP,C93089,10-Jul-2025,18751.2,USD,EXPRESS
INV-0P17UA2,C78191,"Oct 01, 2024",35733.06,USD,FREIGHT
INV-6XI2SI6,C21531,"Nov 24, 2024",6921.82,USD,EXPRESS
INV-QDBZTK5,C47375,22-Sep-2024,7615.88,USD,2DAY
INV-ROZRR4U,C63250,10/08/2025,4380.96,USD,GROUND
INV-04NIWOU,C29210,"Jun 29, 2024",19159.52,USD,EXPRESS
INV-5QJDOXC,C97785,"Dec 13, 2025",2938.6,USD,GROUND
INV-JWHQ80E,C60889,2024/11/16,2436.44,USD,2DAY
INV-E9KJ0MJ,C15978,"Jul 11, 2025",4895.22,USD,GROUND
INV-GGBZ94A,C11386,08/11/2024,9927.82,USD,2DAY
INV-PW3YYG8,C22659,2025/04/23,3852.06,USD,GROUND
INV-8BO3DBW,C97125,06/10/2025,33092.38,USD,FREIGHT
INV-HAZ3XFU,C80551,2024-01-10,4258.43,USD,GROUND
INV-527MYFR,C73720,2024/06/10,2999.54,USD,GROUND
INV-EJUOQKD,C83948,2025-04-21,1045.9,USD,GROUND
INV-9T07STV,C17172,2024-04-04,5698.88,USD,2DAY
INV-8WRD8DN,C02145,27-Mar-2025,2531.91,USD,GROUND
INV-RIFTHFS,C98399,2025/06/07,3146.34,USD,GROUND
INV-DJ13O29,C64279,06/18/2025,14538.74,USD,EXPRESS
INV-DYT6XNN,C97785,2025/05/22,2122.14,USD,GROUND
INV-EGEX9RN,C29210,03/14/2025,30091.93,USD,FREIGHT
INV-KVO13MR,C94736,18-Jun-2025,9714.33,USD,2DAY
INV-MRGUQR0,C14637,"Aug 28, 2024",1045.45,USD,GROUND
INV-90R9M85,C82971,"Apr 26, 2024",4674.61,USD,GROUND
INV-WCPN5KJ,C77726,30-Apr-2024,3700.23,USD,GROUND
INV-DHLRAVR,C77577,2024-09-27,2308.21,USD,GROUND
INV-T4M43GG,C98399,02-Apr-2025,6363.43,USD,EXPRESS
INV-DOW8T46,C86029,"Aug 20, 2024",2388.28,USD,GROUND
INV-J7P3LUN,C99892,2024/12/12,11120.71,USD,FREIGHT
INV-UD09MOZ,C70464,12/27/2024,8863.59,USD,2DAY
INV-CTLIMVE,C83948,"Aug 28, 2025",5684.95,USD,2DAY
INV-P96T92H,C15978,2025/10/13,1392.09,USD,GROUND
INV-1OQ5LL1,C15978,2024/04/21,9131.28,USD,2DAY
INV-06S4G4W,C15499,05/01/2025,8347.26,USD,2DAY
INV-BVHSHTS,C14637,08/25/2024,4780.76,USD,GROUND
INV-ZYJESD1,C03366,2024-11-04,3108.25,USD,GROUND
INV-D4LCNZ8,C22659,"May 17, 2024",6470.64,USD,2DAY
INV-DDHV7AO,C77726,11/30/2025,6820.27,USD,2DAY
INV-IKHDGE5,C15499,07/18/2024,3728.66,USD,2DAY
INV-TPVGGDC,C73720,2024/03/29,2517.86,USD,GROUND
INV-66FVCT4,C63250,22-May-2025,2510.7,USD,GROUND
INV-1N6COI6,C81739,2024-12-22,9292.61,USD,EXPRESS
INV-OU6C4CD,C29210,2024-05-28,4207.51,USD,GROUND
INV-2GTJCQT,C15499,2025/09/24,1183.46,USD,GROUND
INV-HAXF29S,C21531,23-Jan-2024,4574.62,USD,GROUND
INV-D7Z7GUH,C17172,16-Sep-2025,3322.99,USD,GROUND
INV-YUW1HPF,C57382,2024/04/29,29845.29,USD,FREIGHT
INV-TJX6361,C70464,2025-04-01,7923.42,USD,EXPRESS
INV-BT2NY09,C49018,2024/09/02,2346.87,USD,GROUND
INV-7P5HTKG,C34523,2025-05-08,4323.79,USD,GROUND
INV-NDOTC68,C22659,2024-10-19,1760.45,USD,GROUND
INV-THQC4C4,C35443,19-Jul-2024,9974.21,USD,EXPRESS
INV-K49SV0O,C63250,"Oct 02, 2025",2762.02,USD,GROUND
INV-RWU0DHW,C94736,2024/03/31,9984.42,USD,2DAY
INV-3J19SYX,C33266,2024-05-01,4233.22,USD,GROUND
INV-7IECFGY,C20405,2024/12/11,18285.07,USD,EXPRESS
INV-IT4XLCM,C09581,01/12/2025,3349.44,USD,GROUND
INV-FPL4JCQ,C70464,2025-02-15,4594.65,USD,GROUND
INV-AC1ENHJ,C15978,"Oct 06, 2025",4858.78,USD,GROUND
INV-VZ07FGM,C94929,06/29/2025,5611.37,USD,2DAY
INV-VD3WP4H,C14175,01/11/2025,10435.28,USD,EXPRESS
INV-WWCSA4L,C97785,2025/03/20,3307.9,USD,GROUND
INV-J417WLV,C86029,2025/01/25,8495.28,USD,2DAY
INV-M9D4MWK,C56067,2025/10/05,17859.26,USD,EXPRESS
INV-GVUF8AL,C02145,2025/05/09,13534.75,USD,EXPRESS
INV-R4WUZ3O,C63250,2025-10-08,2467.9,USD,2DAY
INV-6N09GAP,C21531,01/29/2025,17433.58,USD,EXPRESS
INV-Q0NG9BR,C16180,2025-01-02,2716.6,USD,GROUND
INV-7YRJJUZ,C83948,05/17/2024,3194.65,USD,2DAY
INV-0QBJ5YO,C20405,14-Jul-2025,17298.11,USD,EXPRESS
INV-K4WJ72F,C02145,"Jul 22, 2025",16808.47,USD,EXPRESS
INV-SCS7BWZ,C64279,2025-11-19,3041.32,USD,GROUND
INV-C1G7PUK,C78191,"Aug 16, 2024",2109.96,USD,GROUND
INV-G63WPUN,C97125,10/27/2025,3830.89,USD,2DAY
INV-QMF0DRM,C57382,"Aug 23, 2025",7231.48,USD,2DAY
INV-LDSWZ3T,C47375,2025-09-03,10599.06,USD,EXPRESS
INV-8P25E85,C57382,12/15/2024,10868.94,USD,EXPRESS
INV-EPI7FQI,C60889,2025/10/10,1443.03,USD,GROUND
INV-XCY1M7C,C70464,"Dec 08, 2025",4374.61,USD,GROUND
INV-PBRNJ6T,C77577,2024-07-10,25623.64,USD,FREIGHT
INV-MRWV0Q2,C91097,"Jan 13, 2025",8146.56,USD,EXPRESS
INV-SX74YK9,C17172,"Aug 27, 2025",4124.3,USD,GROUND
INV-D4HE95I,C21531,2025/02/28,3995.52,USD,GROUND
INV-19RSBV1,C83350,2025-04-14,7069.52,USD,2DAY
INV-QPQYBH1,C47375,2024-10-02,10398.06,USD,EXPRESS
INV-KZI5PU5,C81739,10/27/2024,1939.16,USD,GROUND
INV-VWPLC9A,C35443,04/14/2024,7141.74,USD,EXPRESS
INV-2LK8RGR,C64279,29-Apr-2024,18845.32,USD,FREIGHT
INV-OP7O07L,C51553,2025-06-10,16608.32,USD,FREIGHT
INV-3BKRZ9J,C15499,2024-12-21,4883.02,USD,GROUND
INV-M38BAQO,C73720,06/15/2025,34729.16,USD,FREIGHT
INV-E7KJVG8,C21531,01/01/2024,36980.73,USD,FREIGHT
INV-PUMN936,C98399,2025-01-22,4930.46,USD,GROUND
INV-YA9O3C5,C10456,"Mar 17, 2024",1715.34,USD,GROUND
INV-XGMEKTQ,C49018,27-Mar-2025,3404.8,USD,GROUND
INV-P6VJOXB,C99892,2024-09-03,46248.31,USD,FREIGHT
INV-ORRMNKH,C10456,2025/01/16,2930.83,USD,GROUND
INV-WTYOFWS,C47375,"Sep 06, 2024",9967.04,USD,2DAY
INV-HQ6G23Y,C03366,2025/04/13,2906.06,USD,GROUND
INV-R4MSJO3,C51553,2024-11-08,2094.92,USD,GROUND
INV-TEIM3SD,C11386,09/25/2025,1951.41,USD,GROUND
INV-NVWSX34,C49018,04/03/2024,2750.67,USD,GROUND
INV-VTDZZBA,C99892,03/19/2025,12769.43,USD,EXPRESS
INV-7RDZS5K,C22659,2024-01-16,8918.38,USD,EXPRESS
INV-KE6AWLM,C70464,21-Dec-2024,10101.0,USD,EXPRESS
INV-217CHZP,C83948,"Aug 10, 2025",4192.95,USD,GROUND
INV-1HNGJUO,C73720,2025/03/28,3753.8,USD,GROUND
INV-A75PU9Z,C22659,2025-10-10,1443.94,USD,GROUND
INV-22JVH6P,C97125,12/14/2024,6058.45,USD,EXPRESS
INV-BNJFK0Q,C94736,05/13/2024,16600.63,USD,EXPRESS
INV-3C1W79E,C99892,2025/08/13,11514.82,USD,EXPRESS
INV-6320FFW,C16655,2025/09/19,38510.07,USD,FREIGHT
INV-LY25U4H,C99892,2024-03-25,2475.15,USD,GROUND
INV-6Z4IZMT,C94929,"Aug 10, 2025",30589.65,USD,FREIGHT
INV-9H25JZS,C64279,"Jul 24, 2025",3119.23,USD,2DAY
INV-YFIDLN7,C86029,2025-01-03,16858.09,USD,EXPRESS
INV-KE7JCBP,C29210,10-Mar-2024,4730.11,USD,GROUND
INV-BL35KH4,C10456,2025-11-14,34881.96,USD,FREIGHT
INV-UV0EGNC,C83350,2025-11-11,3673.9,USD,GROUND
INV-7LPOL0T,C94929,13-May-2024,16808.22,USD,EXPRESS
INV-BQS3X7J,C51553,2025/04/13,23586.81,USD,FREIGHT
INV-K7VPCYY,C70464,07-Dec-2025,4642.65,USD,GROUND
INV-80TPAGT,C97125,2025-08-15,1567.55,USD,GROUND
INV-O5I2V2Q,C98672,24-Jan-2025,19653.6,USD,EXPRESS
INV-503M6YQ,C14175,04/28/2025,2478.26,USD,GROUND
INV-RM47GM6,C33266,23-May-2025,5277.47,USD,2DAY
INV-I3CXGY0,C15978,06/06/2024,8954.98,USD,EXPRESS
INV-12OYWRX,C63096,"Jul 03, 2024",11384.62,USD,FREIGHT
INV-ZQ46YKY,C60889,05/15/2025,4437.0,USD,GROUND
INV-TR2KE5Q,C92842,"Oct 29, 2025",3777.02,USD,GROUND
INV-YPFMMM8,C64279,16-Mar-2025,1200.6,USD,GROUND
INV-2XXHQ5C,C77726,2025/02/15,5296.52,USD,2DAY
INV-8IJ6G9T,C80551,10-Sep-2025,7633.97,USD,EXPRESS
INV-I2CGYSK,C15978,09/30/2024,3821.05,USD,GROUND
INV-2NVKN0V,C63250,01-Jul-2025,38427.73,USD,FREIGHT
INV-GVN4G51,C83948,2025-06-26,4636.59,USD,GROUND
INV-IW83VR2,C29210,2025-10-30,2693.57,USD,GROUND
INV-84UJXQX,C49018,2024-07-14,1250.33,USD,GROUND
INV-CFR5T10,C60889,"Mar 09, 2024",1557.18,USD,GROUND
INV-C8OL6IJ,C81739,05-Aug-2024,15957.56,USD,EXPRESS
INV-5Z241S9,C33266,11/11/2025,7912.18,USD,EXPRESS
INV-OK4E3GI,C93089,30-Dec-2025,4423.05,USD,GROUND
INV-R9M96XO,C84879,10/24/2024,10633.8,USD,EXPRESS
INV-TBR0XHT,C49018,2024-03-26,4276.37,USD,2DAY
INV-CA6H111,C91097,30-Aug-2025,1753.2,USD,GROUND
INV-I1HB7QM,C83350,01-Aug-2024,7745.87,USD,EXPRESS
INV-7F01CCE,C24911,03/08/2025,2618.0,USD,GROUND
INV-AJ1UIT7,C99892,"Feb 19, 2024",10516.79,USD,EXPRESS
INV-RD0NA35,C86029,2024/08/03,4647.27,USD,GROUND
INV-YHA2ABZ,C97785,2024-08-18,1193.05,USD,GROUND
INV-WVEZW3V,C20405,2024-12-03,8829.14,USD,2DAY
INV-5MI6Z5Y,C99892,07/25/2025,41327.17,USD,FREIGHT
INV-FJV8TD2,C91097,05/04/2025,8588.08,USD,2DAY
INV-NHOWJ36,C14175,2024-10-13,45684.44,USD,FREIGHT
INV-BHCZDRK,C24911,2024/10/12,5970.67,USD,EXPRESS
INV-DL1BY4U,C86178,"May 25, 2024",3477.94,USD,GROUND
INV-9FBAA1E,C70464,"Apr 08, 2024",4930.76,USD,GROUND
INV-8634PAZ,C16180,"Feb 18, 2025",9307.96,USD,2DAY
INV-04LBUL2,C17172,26-Apr-2024,4043.47,USD,GROUND
INV-O66CH9H,C29210,01/26/2025,3520.56,USD,GROUND
INV-GRJ7HI0,C99892,2024/05/14,11695.55,USD,EXPRESS
INV-KWUL691,C16180,24-Nov-2025,2087.16,USD,GROUND
INV-79WYVSS,C83350,"Feb 29, 2024",7230.19,USD,2DAY
INV-SS342HF,C86178,09-Feb-2024,36945.38,USD,FREIGHT
INV-DKF5NH9,C17754,25-Mar-2025,8132.03,USD,EXPRESS
INV-3GIBV56,C16180,"Apr 09, 2024",4589.82,USD,GROUND
INV-PLK1FUG,C47375,"Jan 29, 2024",3319.4,USD,GROUND
INV-TCUGRBF,C43677,12/12/2024,12127.77,USD,EXPRESS
INV-DOPSQNC,C24911,2025-12-04,2870.2,USD,GROUND
INV-8E4X6JB,C14637,05/13/2025,3208.69,USD,GROUND
INV-X54SJB5,C21531,"Nov 15, 2024",4947.69,USD,GROUND
INV-Y58DK93,C08929,"Oct 01, 2024",11704.37,USD,EXPRESS
INV-0JWN9QA,C83350,04/24/2025,15290.14,USD,EXPRESS
INV-SOCDI4X,C28306,"Apr 08, 2025",3731.01,USD,GROUND
INV-LNZM7P3,C29210,11-Oct-2025,7066.29,USD,2DAY
INV-6RO9T4L,C98399,09-Apr-2024,12477.99,USD,EXPRESS
INV-EC9RFAW,C83350,04/22/2025,2942.2,USD,GROUND
INV-581E5AI,C34523,2025-06-01,46648.88,USD,FREIGHT
INV-QF7BNYW,C83948,09/02/2024,2293.86,USD,GROUND
INV-TQ49JK8,C43677,15-Sep-2024,16365.71,USD,EXPRESS
INV-6J5SKM4,C80551,2024/10/08,1310.95,USD,GROUND
INV-M21S8QO,C87356,2024-02-20,2118.75,USD,GROUND
INV-OQA7RO1,C87356,2024/07/15,4376.38,USD,GROUND
INV-N37XLZF,C08929,2024-08-12,5330.86,USD,EXPRESS
INV-1LNBP4O,C16655,01/25/2024,4004.3,USD,GROUND
INV-8VA6C06,C56067,2024-12-07,1372.89,USD,GROUND
INV-48ALT6J,C10456,30-May-2025,4373.89,USD,GROUND
INV-6OB26UU,C80551,2024-07-26,12558.15,USD,EXPRESS
INV-90F1DKB,C56067,01-Jan-2025,2961.61,USD,GROUND
INV-R0P5YBT,C49018,2024-08-25,1998.29,USD,GROUND
INV-UZXVV9M,C70464,"Jun 24, 2024",17782.7,USD,FREIGHT
INV-VJ21IRU,C03366,09/05/2024,1138.04,USD,GROUND
INV-HQSRWYA,C57382,2024-02-03,2640.0,USD,GROUND
INV-MSYAPMZ,C87356,01/19/2024,15777.35,USD,EXPRESS
INV-BOGG3PZ,C28306,2024/08/09,28523.78,USD,FREIGHT
INV-XCHY6MU,C15978,2024/05/05,9045.16,USD,2DAY
INV-ESAXKIB,C33266,2024-07-25,6136.5,USD,EXPRESS
INV-9DOC2YG,C35443,2024/03/18,3560.66,USD,2DAY
INV-LCEEAE7,C94736,"Jun 07, 2025",7465.84,USD,EXPRESS
INV-KW5NYGT,C86029,2025/02/18,1878.9,USD,GROUND
INV-4AJWVNO,C11386,2025/07/21,30157.59,USD,FREIGHT
INV-MLJ7YRY,C64279,"May 01, 2024",10659.64,USD,EXPRESS
INV-VEA1RF9,C77726,2025-07-12,1531.49,USD,GROUND
INV-HZR2657,C80551,09/13/2024,18012.98,USD,EXPRESS
INV-CQLIHID,C20405,"May 26, 2024",30193.14,USD,FREIGHT
INV-UY8X5T9,C16180,2025/03/26,1051.52,USD,GROUND
INV-6N715ET,C70464,"Nov 23, 2025",2212.2,USD,GROUND
INV-JFXEW7T,C83948,04/08/2025,2960.79,USD,GROUND
INV-FN04TYB,C82971,10/18/2024,11670.1,USD,EXPRESS
INV-6QMPW7Z,C98672,09/16/2024,14469.91,USD,EXPRESS
INV-1WFV2RY,C16655,2024/05/03,4470.56,USD,GROUND
INV-2PP61UV,C02145,2025/11/03,10737.52,USD,EXPRESS
INV-TERHOVU,C99892,2025-06-21,11962.86,USD,EXPRESS
INV-2K5J7XE,C98399,2024/10/16,9203.41,USD,EXPRESS
INV-8CZ0QDK,C84879,2025/09/05,4589.75,USD,GROUND
INV-AEBZF2R,C63096,2024/10/10,8427.55,USD,EXPRESS
INV-EAILFGL,C93089,2025/07/20,1275.19,USD,GROUND
INV-NFBLIAR,C16180,22-Jun-2024,3068.77,USD,GROUND
INV-3189YNU,C91097,04/20/2025,2471.21,USD,2DAY
INV-SS74NE1,C51553,06/02/2025,4596.55,USD,GROUND
INV-53I31FD,C77577,"Apr 02, 2024",2880.97,USD,GROUND
INV-EWA9H1D,C91097,"Dec 31, 2024",23782.76,USD,FREIGHT
INV-FC4G3A5,C09581,2025/08/12,16581.46,USD,EXPRESS
INV-5X5J5VN,C33266,"Jul 24, 2025",2245.5,USD,GROUND
INV-R1XTBPT,C33266,2025-06-30,8352.86,USD,2DAY
INV-5UNMHCM,C22659,2024/05/06,13331.91,USD,EXPRESS
INV-YSQ2GMI,C84879,2025-06-14,14713.15,USD,EXPRESS
INV-SEHVE52,C72495,2025-06-24,7775.9,USD,EXPRESS
INV-QUJA0SJ,C15499,20-May-2025,12450.39,USD,FREIGHT
INV-WYBVZSA,C17754,03/29/2024,2969.91,USD,2DAY
INV-A7UVE3R,C97125,30-Aug-2024,1719.03,USD,GROUND
INV-LL9BTIK,C15499,"Jun 25, 2024",14416.25,USD,EXPRESS
INV-HMZSVPS,C77726,18-May-2025,18624.51,USD,EXPRESS
INV-32XRAXH,C77577,"Aug 16, 2025",4395.36,USD,GROUND
INV-92XM8SY,C15978,18-Feb-2024,13753.15,USD,EXPRESS
INV-ROE29SV,C29210,2024-01-29,12628.26,USD,EXPRESS
INV-C5VV4BP,C10456,2024/12/14,2666.28,USD,GROUND
INV-54VB57Q,C16180,12/14/2025,3768.46,USD,GROUND
INV-PESD7WV,C16180,10/16/2025,14744.57,USD,EXPRESS
INV-W0QLM66,C78191,2024-06-27,17649.09,USD,EXPRESS
INV-P7467LP,C16655,2025-08-10,4600.0,USD,GROUND
INV-JJN83XH,C98399,2024-07-31,1738.26,USD,GROUND
INV-XLNFUQE,C09581,2024/12/12,1739.98,USD,GROUND
INV-HW7744E,C57382,2024/11/30,3924.64,USD,GROUND
INV-LA2GOXV,C15499,04-Jun-2025,4699.75,USD,GROUND
INV-VGP2PWA,C20405,08/28/2024,4235.56,USD,GROUND
INV-XWWNRHU,C16180,04/09/2024,4212.32,USD,2DAY
INV-CFQVWJM,C77577,2024/11/28,16715.15,USD,EXPRESS
INV-FHCUWFQ,C11386,"Jun 24, 2025",2797.8,USD,GROUND
INV-U50JLV3,C93089,14-Sep-2025,8229.14,USD,2DAY
INV-F50N465,C20405,"Jul 09, 2024",1692.85,USD,GROUND
INV-86HED7T,C43677,2024-04-29,3522.98,USD,GROUND
INV-I109EF0,C92842,2025/01/14,11623.44,USD,EXPRESS
INV-YI49GVR,C63250,01/02/2024,4348.56,USD,GROUND
INV-BOJAHI7,C25055,2025/07/23,4063.31,USD,GROUND
INV-GOGTABE,C78191,2024-12-06,1152.04,USD,GROUND
INV-JC7B6QY,C60889,05-Aug-2025,8308.29,USD,2DAY
INV-TVRFYBN,C92842,2025/09/04,18512.1,USD,EXPRESS
INV-DKSF73G,C84879,08-Feb-2025,14638.89,USD,EXPRESS
INV-429D1K1,C77577,09/01/2024,8673.82,USD,2DAY
INV-P33RC7B,C83350,03-Dec-2024,2717.54,USD,GROUND
INV-QC0R23B,C97125,2025/11/28,5554.29,USD,2DAY
INV-CNCKG5B,C21531,2024/07/30,13593.32,USD,EXPRESS
INV-LK3JB5W,C63250,08-Feb-2024,5257.17,USD,2DAY
INV-HVP3HHD,C97785,2025/05/15,7986.55,USD,EXPRESS
INV-32TFUXU,C93089,16-Jun-2025,2214.27,USD,GROUND
INV-KZL0ZJ9,C63250,2024/02/08,4150.09,USD,2DAY
INV-957JB17,C17172,2024-10-04,9202.17,USD,2DAY
INV-NDA916N,C35443,"Nov 01, 2024",8152.36,USD,EXPRESS
INV-UF6BXA1,C21531,03/08/2024,1619.16,USD,GROUND
INV-51BBPU2,C60889,02/13/2024,2834.3,USD,GROUND
INV-WBK89LR,C09581,2025/04/24,3595.61,USD,GROUND
INV-CBNKW6B,C33266,23-Mar-2024,6089.65,USD,EXPRESS
INV-43DIUG5,C83948,2025-01-01,6390.93,USD,EXPRESS
INV-TUE9L4Q,C24911,2024/01/13,3987.7,USD,GROUND
INV-HLN5ROD,C15499,11/20/2025,6187.59,USD,2DAY
INV-YAQDINR,C80551,2024/06/11,4356.8,USD,GROUND
INV-FW4ZAXU,C93089,2025/01/23,4700.82,USD,GROUND
INV-VYPJSB0,C70464,"Aug 25, 2024",4972.42,USD,GROUND
INV-3CBECJO,C03366,2025/10/24,2154.31,USD,GROUND
INV-CO4GJR4,C34523,2024-03-14,12260.15,USD,EXPRESS
INV-YD5JN0I,C93089,2025-08-01,11277.75,USD,EXPRESS
INV-L15EOCM,C20405,08/06/2024,3033.72,USD,GROUND
INV-DX11ZS3,C91097,2025/07/07,25819.46,USD,FREIGHT
INV-DD788U5,C49018,"Dec 13, 2024",10195.43,USD,EXPRESS
INV-1RKHR99,C77577,03-May-2024,3650.0,USD,GROUND
INV-DRFFADY,C56067,2025-09-25,9593.94,USD,EXPRESS
INV-K84IGZW,C77577,2024/06/19,13094.7,USD,FREIGHT
INV-HLNF44N,C20405,2024-05-19,1201.51,USD,GROUND
INV-U4FOOEI,C15978,07/05/2024,4553.98,USD,GROUND
INV-5Z2LWDT,C17172,2024/04/28,4421.83,USD,GROUND
